article_count,num_mentions_sum,num_sources_sum,num_articles_sum,avg_tone,std_tone,avg_goldstein,avg_severity,max_severity,conflict_ratio,conflict_event_ratio,root_event_ratio,sig_amplifier,sig_precursor,sig_propagation,sig_response,sig_trigger,cat_economic,cat_geopolitical,cat_labor,cat_port,cat_trade_policy,prop_local,prop_regional,prop_global,article_count_r7,article_count_r14,article_count_wow,num_mentions_sum_r7,num_mentions_sum_r14,num_mentions_sum_wow,num_sources_sum_r7,num_sources_sum_r14,num_sources_sum_wow,num_articles_sum_r7,num_articles_sum_r14,num_articles_sum_wow,avg_tone_r7,avg_tone_r14,avg_tone_wow,std_tone_r7,std_tone_r14,std_tone_wow,avg_goldstein_r7,avg_goldstein_r14,avg_goldstein_wow,avg_severity_r7,avg_severity_r14,avg_severity_wow,max_severity_r7,max_severity_r14,max_severity_wow,conflict_ratio_r7,conflict_ratio_r14,conflict_ratio_wow,conflict_event_ratio_r7,conflict_event_ratio_r14,conflict_event_ratio_wow,root_event_ratio_r7,root_event_ratio_r14,root_event_ratio_wow,sig_amplifier_r7,sig_amplifier_r14,sig_amplifier_wow,sig_precursor_r7,sig_precursor_r14,sig_precursor_wow,sig_propagation_r7,sig_propagation_r14,sig_propagation_wow,sig_response_r7,sig_response_r14,sig_response_wow,sig_trigger_r7,sig_trigger_r14,sig_trigger_wow,cat_economic_r7,cat_economic_r14,cat_economic_wow,cat_geopolitical_r7,cat_geopolitical_r14,cat_geopolitical_wow,cat_labor_r7,cat_labor_r14,cat_labor_wow,cat_port_r7,cat_port_r14,cat_port_wow,cat_trade_policy_r7,cat_trade_policy_r14,cat_trade_policy_wow,prop_local_r7,prop_local_r14,prop_local_wow,prop_regional_r7,prop_regional_r14,prop_regional_wow,prop_global_r7,prop_global_r14,prop_global_wow,label,is_synthetic
8.217175327419493,26.217175327419493,8.217175327419493,26.217175327419493,-1.2328594128963597,0.0,-5.0,4.0,4.0,0.7771469159274368,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.46628814955646203,0.533711850443538,0.0,8.217175327419493,5.777146915927437,2.9414478506553245,26.217175327419493,24.445706168145126,0.22728885984376346,8.217175327419493,5.777146915927437,2.9414478506553245,26.217175327419493,24.445706168145126,0.22728885984376346,-1.2328594128963597,-0.3830169988910328,-2.6903791315047405,0.0,0.538970183829494,-0.2228530840725632,-5.0,-4.983286018694558,0.00689236342492466,4.0,4.0,0.0,4.0,4.0,0.0,0.7771469159274368,0.4164300934727888,-0.2228530840725632,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0278566355090704,-0.2228530840725632,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9721433644909295,0.07428436135752103,0.46628814955646203,0.26100071028730143,-0.2228530840725632,0.533711850443538,0.7389992897126982,-0.392003788198941,0.0,0.0,0.0,1,1
12.23361699894322,43.11680849947161,12.23361699894322,43.11680849947161,-7.7776557530756145,2.9002791203614384,-5.397436175237775,4.0,4.0,1.0,1.0,0.088319150052839,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26495745015851696,0.0,0.735042549841483,0.504289511595283,0.495710488404717,0.0,12.23361699894322,9.88319150052839,1.3224113326288136,43.11680849947161,36.85755325290614,0.6500125655800483,12.23361699894322,9.88319150052839,1.3224113326288136,43.11680849947161,36.85755325290614,0.6500125655800483,-7.7776557530756145,-7.466434983130132,0.430496971022336,2.9002791203614384,1.8012081816407546,0.7521847612833453,-5.397436175237775,-5.154558512592468,0.10119902610221138,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.088319150052839,0.0441595750264195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07359193178152809,-0.44159575026419495,0.26495745015851696,0.13247872507925848,0.0,0.0,0.0,0.0,0.735042549841483,0.7939293431392134,-0.17665154731582536,0.504289511595283,0.2889517615821622,1.1478310653237893,0.495710488404717,0.7110482384178379,-0.4689533725965832,0.0,0.0,0.0,1,1
11.696888036987906,42.84844401849395,11.696888036987906,42.84844401849395,-8.235069592677982,3.23621777764927,-5.518200191677722,4.0,4.0,1.0,1.0,0.11515559815060475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3454667944518142,0.0,0.6545332055481858,0.5272883476150683,0.47271165238493174,0.0,11.696888036987906,10.151555981506048,0.9645920246586034,42.84844401849395,38.33355789828326,0.4828946842439614,11.696888036987906,10.151555981506048,0.9645920246586034,42.84844401849395,38.33355789828326,0.4828946842439614,-8.235069592677982,-7.31667418452055,0.6675874777794423,3.23621777764927,2.0758523914732896,0.980741844249317,-5.518200191677722,-5.201522296763558,0.13194912288090133,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.11515559815060475,0.057577799075302374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0959534021589914,-0.5757779907530237,0.3454667944518142,0.1727333972259071,0.0,0.0,0.0,0.0,0.6545332055481858,0.7313132006151015,-0.23032846877730823,0.5272883476150683,0.3116352693367987,1.4966082986999711,0.47271165238493174,0.6883647306632014,-0.48121505297518874,0.0,0.0,0.0,1,1
7.625417540378944,30.876252621136832,7.625417540378944,30.876252621136832,-2.0149773483793414,4.384036160703237,-4.86404684223579,4.0,4.0,0.320234211178948,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.226588596273684,0.0,0.0,0.773411403726316,0.226588596273684,0.773411403726316,0.0,7.625417540378944,59.618736894315845,-0.9258194060691128,30.876252621136832,316.93315468269503,-0.9445702244750346,7.625417540378944,65.963217589979,-0.9347239403788155,30.876252621136832,312.1839897634529,-0.9437262922838031,-2.0149773483793414,-3.171380490398243,-0.5401708216086998,4.384036160703237,3.831832035948217,0.38293308119719804,-4.86404684223579,-4.964228775348913,-0.03957932215763593,4.0,4.000416722986328,-0.00020789891807149186,4.0,4.046822807452632,-0.01872912298105281,0.320234211178948,0.625402048878994,-0.6473724470703155,1.0,1.0,0.0,0.0,0.0020882972123873883,-0.09364561490526402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.226588596273684,0.21438058726974304,0.13294298136841998,0.0,0.0602341140372632,-1.0,0.0,0.002088297212387385,-0.09364561490526402,0.773411403726316,0.723292319199861,0.15390629639665948,0.226588596273684,0.3170059950959535,-0.46050334220551425,0.773411403726316,0.6636120659624211,0.39503733835236576,0.0,0.019381938941625248,-1.0,1,1
10.444789929224605,42.222394964612306,10.444789929224605,42.222394964612306,-9.302138902566561,4.01990598329832,-5.799922265924464,4.0,4.0,1.0,1.0,0.17776050353876974,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5332815106163091,0.0,0.4667184893836908,0.5809407515327256,0.4190592484672744,0.0,10.444789929224605,10.777605035387698,0.1298599528164036,42.222394964612306,41.77682769463234,0.09303686432675218,10.444789929224605,10.777605035387698,0.1298599528164036,42.222394964612306,41.77682769463234,0.09303686432675218,-9.302138902566561,-6.967307510001895,1.2206796265573752,4.01990598329832,2.71655099321577,1.5139269551385222,-5.799922265924464,-5.311080881192847,0.2036839103048404,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.17776050353876974,0.08888025176938487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1481189395736799,-0.8888025176938487,0.5332815106163091,0.26664075530815456,0.0,0.0,0.0,0.0,0.4667184893836908,0.5852403051181655,-0.3555476698199331,0.5809407515327256,0.36455206561614517,2.3102467361532373,0.4190592484672744,0.6354479343838549,-0.5098194844262504,0.0,0.0,0.0,1,1
13.014749791418282,44.0,13.014749791418282,44.0,-5.155469626062193,1.693859641151661,-4.901474979141828,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16419194726014336,0.0,0.0,0.8358080527398566,0.29958148518622396,0.700418514813776,0.0,13.014749791418282,10.970500417163436,1.1980622243741579,44.0,37.91150125149031,0.6088498748509691,13.014749791418282,10.970500417163436,1.1980622243741579,44.0,37.91150125149031,0.6088498748509691,-5.155469626062193,-6.569826262092418,-0.3555227856705031,1.693859641151661,1.2889869579112334,-0.056187863625307206,-4.901474979141828,-4.950737489570915,-0.019705004171634382,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16419194726014336,0.08209597363007168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8358080527398566,0.9179040263699283,-0.16419194726014338,0.29958148518622396,0.25536030244264313,-0.30102313302327577,0.700418514813776,0.7446396975573569,0.008332810307700667,0.0,0.0,0.0,1,1
13.886463552325809,43.81834168372129,14.158951026743868,43.81834168372129,-6.321468094029785,1.7743236137359129,-5.045414579069677,4.011353644767419,4.011353644767419,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.011353644767419069,0.9886463552325809,0.42373382785268415,0.5762661721473158,0.0,13.886463552325809,8.931878131395486,2.4829695328488715,43.81834168372129,31.818341683721293,1.2544974948836116,14.158951026743868,9.068121868604514,2.6192132700579003,43.81834168372129,31.818341683721293,1.2544974948836116,-6.321468094029785,-7.966969387040392,-0.33909673558902903,1.7743236137359129,0.8871618068679569,0.0,-5.045414579069677,-5.036899345494112,0.0022707289534838132,4.011353644767419,4.00567682238371,0.002838411191854767,4.011353644767419,4.00567682238371,0.002838411191854767,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005676822383709534,-0.011353644767419069,0.011353644767419069,0.005676822383709534,0.0,0.9886463552325809,0.9886463552325809,0.0,0.42373382785268415,0.21754373631005167,-0.011353644767419069,0.5762661721473158,0.7824562636899485,-0.42373382785268415,0.0,0.0,0.0,1,1
10.0,35.438751012082236,10.0,35.438751012082236,-6.015477056514543,2.2838559625166472,-5.478205422205287,4.0,4.0,1.0,1.0,0.10626787160117475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3188036148035242,0.0,0.6811963851964757,0.6,0.4,0.0,10.0,8.656696790029368,1.7860860083088594,35.438751012082236,34.0954478021116,0.1633124677973835,10.0,8.656696790029368,1.7860860083088594,35.438751012082236,34.0954478021116,0.1633124677973835,-6.015477056514543,-3.84862252888223,-0.6306988685213537,2.2838559625166472,1.5643427708729933,0.9050480398033381,-5.478205422205287,-5.185968775302055,0.12176526954301277,4.0,4.0,0.0,4.0,4.0,0.0,1.0,0.7656696790029369,0.0,1.0,1.0,0.0,0.10626787160117475,0.053133935800587374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08854770401167886,-0.5313393580058737,0.3188036148035242,0.1594018074017621,0.0,0.0,0.0,0.0,0.6811963851964757,0.752050488586559,-0.21255168258612045,0.6,0.34428713548978956,1.3810998429750756,0.4,0.6557128645102103,-0.5574826492357714,0.0,0.0,0.0,1,1
3.8873934486363253,13.436967243181627,3.8873934486363253,13.436967243181627,-7.494699505916756,0.0,-5.140758189204593,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05630327568183735,0.0,0.9436967243181626,0.05630327568183735,0.9436967243181626,0.0,3.8873934486363253,13.238672065000422,-0.8095544952672209,13.436967243181627,98.09668016250106,-0.9241723600342736,3.8873934486363253,16.069762237954908,-0.85310972869729,13.436967243181627,98.09668016250106,-0.9241723600342736,-7.494699505916756,-5.143142777183027,1.713456103816041,0.0,1.0865096344510583,-1.0,-5.140758189204593,-5.173737046757813,-0.014416443577256896,4.0,4.0,0.0,4.0,4.0,0.0,1.0,0.9528151637840918,0.104855191590907,1.0,1.0,0.0,0.0,0.002558983879739509,-0.05630327568183735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09778165093813564,-1.0,0.05630327568183735,0.13616922429801231,-0.8838628801942299,0.0,0.0017059892531596718,-0.05630327568183735,0.9436967243181626,0.7643403203469082,0.5728278738636045,0.05630327568183735,0.1799420820076011,-0.8451505069256399,0.9436967243181626,0.7256882455605828,0.8873934486363253,0.0,0.09436967243181626,-0.9436967243181626,1,1
13.762364167463856,44.0,13.762364167463856,44.0,-6.002927902028654,1.7703779725399256,-4.976236416746386,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03960201149214837,0.0,0.0,0.9603979885078516,0.39748158772939196,0.6025184122706081,0.0,13.762364167463856,9.475271665072288,2.185981221291524,44.0,33.42581499521686,1.0574185004783139,13.762364167463856,9.475271665072288,2.185981221291524,44.0,33.42581499521686,1.0574185004783139,-6.002927902028654,-7.62416812627009,-0.35115860751793027,1.7703779725399256,0.9918102434331176,-0.01355214100410894,-4.976236416746386,-4.9881182083731925,-0.004752716650722881,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03960201149214837,0.019801005746074185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9603979885078516,0.9801989942539259,-0.03960201149214838,0.39748158772939196,0.22420347332094384,-0.07260478831219794,0.6025184122706081,0.7757965266790563,-0.32321469661671676,0.0,0.0,0.0,1,1
7.2948425193373705,28.709265090241065,7.2948425193373705,28.709265090241065,-1.865866287716806,4.268525544339143,-5.161444553959328,4.0,4.0,0.3381446850828287,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22061843830572378,0.11752624677710488,0.0,0.6618553149171713,0.3381446850828287,0.6618553149171713,0.0,7.2948425193373705,51.6494750644579,-0.9258406983246804,28.709265090241065,269.1339566850908,-0.9459226623028761,7.2948425193373705,57.826791337018165,-0.9345106159002036,28.709265090241065,265.60406167219924,-0.9451303733191311,-1.865866287716806,-3.074028442407213,-0.5555992299248553,4.268525544339143,3.6749231087618592,0.34649555040507973,-5.161444553959328,-5.145656953834158,0.0017334851197812612,4.0,4.0,0.0,4.0,4.0,0.0,0.3381446850828287,0.6425981299447274,-0.6477732869402102,1.0,1.0,0.0,0.0,0.00534156791601942,-0.11752624677710488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.22061843830572378,0.20567868502984393,0.1030921915286189,0.11752624677710488,0.1401999108006964,-0.7575778738096022,0.0,0.003561045277346278,-0.11752624677710488,0.6618553149171713,0.6505544825797744,-0.026683360415924617,0.3381446850828287,0.37575810238229995,-0.15148850244679385,0.6618553149171713,0.606592422553242,0.22565799058735428,0.0,0.017649475064457895,-0.8824737532228951,1,1
7.298420604232128,24.282626646553396,7.298420604232128,24.282626646553396,-2.1656341791748748,3.695670638964824,-4.762302575529016,4.0,4.0,0.5130922734129524,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.39617406710823627,0.0,0.0,0.6038259328917637,0.39617406710823627,0.6038259328917637,0.0,7.298420604232128,56.80631758307149,-0.9302264115315317,24.282626646553396,267.46051510580315,-0.9537593978432034,7.298420604232128,61.35078969788394,-0.9366046180084615,24.282626646553396,264.8636738973389,-0.9531765338558928,-2.1656341791748748,-3.3831207077802743,-0.5485916975420986,3.695670638964824,3.584829877120839,0.1281855275652366,-4.762302575529016,-5.030840732682507,-0.09673003725177265,4.0,4.02674771446365,-0.01288270413661655,4.0,4.175394848941968,-0.07015793957678726,0.5130922734129524,0.7311239422638615,-0.4642389402560828,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.39617406710823627,0.28380989285024194,1.7834478825288942,0.0,0.0508443888852293,-1.0,0.0,0.02972942689566365,-0.35078969788393644,0.6038259328917637,0.6356162913688651,-0.10243740243585614,0.39617406710823627,0.4206277652534688,-0.13773316700196736,0.6038259328917637,0.5663880287042097,0.13160861784500666,0.0,0.012984206042321264,-0.6492103021160636,1,1
3.4920897585308466,12.539551207345767,3.4920897585308466,12.539551207345767,-1.235646033928902,0.0,-5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.37302243963271164,0.6269775603672884,0.0,3.4920897585308466,6.23813463779627,-0.6169303413823051,12.539551207345767,32.53955120734577,-0.7661393172353899,3.4920897585308466,6.23813463779627,-0.6169303413823051,12.539551207345767,32.53955120734577,-0.7661393172353899,-1.235646033928902,-2.423522458683017,-0.763559995980817,0.0,2.379294703786456,-1.0,-5.0,-4.910474614488149,0.037615708198256666,4.0,4.0,0.0,4.0,4.0,0.0,1.0,0.8507910241469154,0.4973632528436156,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14920897585308465,-0.7460448792654233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8507910241469151,0.4973632528436156,0.37302243963271164,0.3357201956694405,0.18651121981635582,0.6269775603672884,0.6642798043305596,-0.12434081321090386,0.0,0.0,0.0,1,1
8.333475060388638,24.666950120777276,8.333475060388638,24.666950120777276,-6.73221060780617,0.0,-5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4888844496514124,0.5111155503485876,0.0,8.333475060388638,5.58336876509716,2.5417906778400585,24.666950120777276,20.250318885874435,0.6499787409417042,8.333475060388638,5.58336876509716,2.5417906778400585,24.666950120777276,20.250318885874435,0.6499787409417042,-6.73221060780617,-3.1411131069877523,20.138865428505227,0.0,0.0,0.0,-5.0,-5.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,1.0,0.7083156174514202,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4888844496514124,0.34860003355141633,-0.138904853716607,0.5111155503485876,0.6513999664485836,-0.21111640534168885,0.0,0.0,0.0,1,1
2.3026196122036646,20.302619612203664,2.3026196122036646,20.302619612203664,-3.3471149771964894,0.0,-5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.022696470915274825,0.9773035290847252,0.0,2.3026196122036646,3.1134823545763743,-0.3297764681354387,20.302619612203664,24.0,-0.25977546181111444,2.3026196122036646,14.659552936270877,-0.7421361317673858,20.302619612203664,24.0,-0.25977546181111444,-3.3471149771964894,-6.7564537132921805,-0.7648105253463671,0.0,0.0,0.0,-5.0,-6.924345096949084,-0.427632243766463,4.0,4.481086274237271,-0.19243450969490833,4.0,4.481086274237271,-0.19243450969490833,1.0,0.981086274237271,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48108627423727096,-0.9621725484745419,1.0,0.518913725762729,0.0,0.022696470915274825,0.011348235457637412,0.0,0.9773035290847252,0.9886517645423626,-0.022696470915274825,0.0,0.0,0.0,1,1
4.0,12.500517681905183,4.0,12.500517681905183,-4.811068552924484,0.0,-5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.18743528976185203,0.8125647102381479,0.0,4.0,10.12564710238148,-0.7250258840952593,12.500517681905183,70.63341233095923,-0.8752996801937356,4.0,12.001035363810367,-0.7538780111941652,12.500517681905183,70.63341233095923,-0.8752996801937356,-4.811068552924484,-3.7606353635942433,0.7712718256919171,0.0,1.6720641038718562,-1.0,-5.0,-5.011277178300022,-0.0028216063317308,4.0,4.0,0.0,4.0,4.0,0.0,1.0,0.8937694130714444,0.3193725441798356,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13748705795237043,-1.0,0.0,0.0625129420476296,-0.6251294204762959,0.0,0.0,0.0,1.0,0.7999999999999998,0.6666666666666667,0.18743528976185203,0.2624611738571112,-0.5314117755953699,0.8125647102381479,0.6750258840952593,0.5626509905556787,0.0,0.0625129420476296,-0.6251294204762959,1,1
6.857120862818608,32.571393380509775,24.00003079205395,32.571393380509775,-9.365595239147774,0.5127674812500554,-7.857151654872557,4.714287913718139,4.714287913718139,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7142879137181393,0.28571208628186073,0.12245620018040551,0.8775437998195945,0.0,6.857120862818608,4.714272517691164,1.428568129422791,32.571393380509775,20.57139338050977,4.6285819858470685,24.00003079205395,13.285727482308836,10.000023094040461,32.571393380509775,20.57139338050977,4.6285819858470685,-9.365595239147774,-8.441801485716603,0.32180098353591036,0.5127674812500554,0.25638374062502783,0.0,-7.857151654872557,-7.321435719583953,0.1428575827436278,4.714287913718139,4.35714395685907,0.17857197842953482,4.714287913718139,4.35714395685907,0.17857197842953482,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714395685906963,-0.7142879137181393,0.7142879137181393,0.35714395685906963,0.0,0.28571208628186073,0.28571208628186073,0.0,0.12245620018040551,0.4183720569492724,-0.7142879137181393,0.8775437998195945,0.5816279430507276,-0.12245620018040551,0.0,0.0,0.0,1,1
3.3140087181053968,23.153620923452955,3.3140087181053968,23.153620923452955,-4.10569691913152,0.20892738617875817,-4.973719825637892,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04379591057445287,0.0,0.0,0.9562040894255471,0.021904525330816965,0.978095474669183,0.0,3.3140087181053968,5.182607846294857,-0.5978376385754316,23.153620923452955,40.52560348724216,-0.5790660854596402,3.3140087181053968,5.182607846294857,-0.5978376385754316,23.153620923452955,40.52560348724216,-0.5790660854596402,-4.10569691913152,-5.196555271981008,-0.347002735850707,0.20892738617875817,1.5713541414432086,-0.8835864566898322,-4.973719825637892,-4.986859912818946,-0.005256034872421593,4.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04379591057445287,0.021897955287226434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9562040894255471,0.9781020447127735,-0.04379591057445287,0.021904525330816965,0.039111469494407136,-0.08029371984876421,0.978095474669183,0.9608885305055929,0.06022731593836256,0.0,0.0,0.0,1,1
3.788766708155621,20.0,3.788766708155621,20.0,-0.29799264816848303,0.3643270592835961,-5.0,4.0,4.0,0.22359583851945264,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17887667081556213,0.8211233291844379,0.0,3.788766708155621,5.670787515558358,-0.43323922876410875,20.0,24.658424968883285,-0.29115156055520525,3.788766708155621,5.670787515558358,-0.43323922876410875,20.0,24.658424968883285,-0.29115156055520525,-0.29799264816848303,-2.140546971677777,-1.5263566390666217,0.3643270592835961,2.0598969941825014,-0.7764041614805474,-5.0,-4.941769687888959,0.024012499839604646,4.0,4.0,0.0,4.0,4.0,0.0,0.22359583851945264,0.3206463587045211,-0.7764041614805474,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0970505201850684,-0.7764041614805474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9029494798149315,0.2588013871601824,0.17887667081556213,0.22375110208211624,-0.4633163191852321,0.8211233291844379,0.7762488979178835,0.10228094642667626,0.0,0.0,0.0,1,1
4.147109842237555,8.882659053425328,4.147109842237555,8.882659053425328,-1.836219867465907,0.17789257672576309,-4.994483380916091,4.0,4.0,0.9724169045804585,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.009194365139847172,0.0,0.0,0.9908056348601528,0.49080563486015283,0.5091943651398472,0.0,4.147109842237555,17.39754350125677,-0.8594545832351617,8.882659053425328,85.61293433579345,-0.9457464098392236,4.147109842237555,18.618208264613102,-0.868989453649365,8.882659053425328,85.46582449355591,-0.9457133908664271,-1.836219867465907,-3.1245067001490057,-0.5840007475895769,0.17789257672576309,1.6131687849972063,-0.9438842381231622,-4.994483380916091,-5.022425577760843,-0.011063194122087682,4.0,4.0,0.0,4.0,4.0,0.0,0.9724169045804585,0.916282878030416,0.1335970596488626,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.009194365139847172,0.11148422372692397,-0.9540281743007641,0.0,0.03659369229159315,-1.0,0.0,0.06882225044303168,-0.9632225394406113,0.9908056348601528,0.7830998335384513,0.7262871058245529,0.49080563486015283,0.5283187636657305,-0.13524678932514528,0.5091943651398472,0.43651048133807946,0.3997532023568631,0.0,0.03512259386921759,-1.0,1,1
